Order_ID,Optimized_Route
ORD_583,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (3, 24), (3, 25), (3, 26), (3, 27), (4, 27), (4, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (4, 34), (4, 35), (4, 36), (4, 37), (4, 38), (4, 39), (4, 40), (3, 40), (2, 40), (1, 40), (0, 40)]"
ORD_584,"[(24, 0), (25, 0), (26, 0), (26, 1), (26, 2), (26, 3), (27, 3), (27, 4), (28, 4), (28, 5), (29, 5), (30, 5), (30, 6), (31, 6), (31, 7), (32, 7), (33, 7), (34, 7), (35, 7), (36, 7), (36, 8), (37, 8), (38, 8), (38, 9)]"
ORD_585,"[(21, 40), (21, 39), (20, 39), (20, 38), (20, 37), (19, 37), (19, 36), (18, 36), (17, 36), (16, 36), (15, 36), (15, 35), (14, 35), (14, 34), (13, 34), (13, 33), (13, 32), (13, 31), (13, 30), (13, 29), (12, 29), (12, 28), (12, 27), (12, 26), (12, 25), (12, 24), (12, 23), (12, 22), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (1, 6), (0, 6)]"
ORD_586,"[(17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_587,"[(0, 1), (0, 0), (1, 0), (2, 0)]"
ORD_588,"[(0, 26), (0, 25), (1, 25), (2, 25), (2, 24), (2, 23), (2, 22), (2, 21), (2, 20), (2, 19), (2, 18), (3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13), (3, 12), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_589,"[(10, 38), (9, 38), (9, 37), (8, 37), (8, 36), (7, 36), (6, 36), (5, 36), (4, 36), (4, 37), (4, 38), (4, 39), (4, 40), (3, 40), (2, 40), (1, 40), (0, 40), (0, 39)]"
ORD_590,"[(0, 15), (1, 15), (2, 15), (3, 15), (3, 14), (3, 13), (4, 13), (4, 12), (5, 12), (6, 12), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (11, 9), (12, 9), (12, 8), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (18, 3), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (31, 0), (32, 0), (33, 0)]"
ORD_591,"[(21, 5), (22, 5), (22, 6), (22, 7), (23, 7), (24, 7), (25, 7), (25, 8), (25, 9), (25, 10), (25, 11), (25, 12), (26, 12), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (28, 16), (29, 16), (29, 17), (29, 18), (29, 19), (29, 20), (29, 21), (30, 21), (30, 22), (30, 23), (29, 23), (29, 24), (29, 25), (29, 26), (29, 27), (29, 28), (29, 29), (30, 29), (31, 29), (32, 29), (32, 30), (33, 30)]"
ORD_592,"[(5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (6, 12), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (8, 16), (9, 16), (10, 16), (10, 17), (10, 18), (11, 18), (11, 19), (12, 19), (12, 20), (12, 21), (12, 22), (12, 23), (12, 24), (12, 25), (12, 26), (12, 27), (12, 28)]"
ORD_593,"[(0, 36), (0, 35), (1, 35), (1, 34), (1, 33), (2, 33), (3, 33), (4, 33), (4, 32), (5, 32), (5, 31), (5, 30), (5, 29), (5, 28), (4, 28), (4, 27), (3, 27), (3, 26), (3, 25), (2, 25), (2, 24), (2, 23), (2, 22), (2, 21), (2, 20), (2, 19), (1, 19), (0, 19), (0, 18)]"
ORD_594,"[(12, 8), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (18, 3), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0)]"
ORD_595,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (1, 7), (1, 8), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (1, 15), (1, 16), (0, 16), (0, 17)]"
ORD_596,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0)]"
ORD_597,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (17, 5), (17, 6), (17, 7), (18, 7), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (22, 9), (23, 9), (24, 9), (25, 9), (26, 9), (27, 9), (28, 9), (29, 9), (29, 8), (30, 8), (31, 8)]"
ORD_598,"[(0, 37), (0, 36), (0, 35), (1, 35), (1, 34), (1, 33), (2, 33), (3, 33), (4, 33), (4, 32), (5, 32), (5, 31), (5, 30), (5, 29), (5, 28), (4, 28), (4, 27), (3, 27), (3, 26), (3, 25), (2, 25), (2, 24), (2, 23), (2, 22), (2, 21), (1, 21), (0, 21)]"
ORD_599,"[(8, 37), (8, 36), (8, 35), (8, 34), (9, 34), (10, 34), (11, 34), (12, 34), (12, 33), (13, 33), (13, 32), (14, 32), (14, 31), (15, 31), (16, 31), (16, 30), (17, 30), (17, 29), (17, 28), (17, 27), (17, 26), (16, 26), (16, 25), (16, 24), (17, 24), (17, 23), (17, 22), (18, 22), (18, 21), (19, 21), (20, 21), (21, 21), (22, 21), (22, 20), (23, 20), (24, 20), (25, 20), (26, 20), (26, 19), (27, 19), (28, 19), (29, 19), (29, 18), (30, 18), (31, 18)]"
ORD_600,"[(2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (17, 5), (17, 6), (17, 7), (18, 7), (18, 8), (19, 8), (19, 9), (20, 9), (20, 10), (20, 11), (21, 11), (21, 12), (21, 13), (22, 13), (22, 14), (23, 14), (23, 15), (23, 16), (24, 16), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (29, 17), (29, 18), (29, 19), (30, 19), (31, 19), (32, 19), (32, 20), (32, 21), (33, 21), (33, 22), (34, 22), (35, 22), (36, 22), (37, 22), (37, 23), (37, 24), (37, 25), (38, 25), (38, 26), (39, 26), (40, 26), (40, 27), (41, 27), (42, 27), (42, 28), (43, 28), (43, 29), (44, 29)]"
ORD_601,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (4, 11), (4, 12), (5, 12), (6, 12), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (8, 16), (9, 16), (10, 16), (10, 17), (10, 18), (11, 18), (11, 19), (12, 19), (12, 20), (12, 21), (12, 22), (12, 23), (12, 24), (12, 25), (12, 26), (12, 27), (12, 28), (12, 29), (13, 29), (13, 30), (13, 31), (13, 32), (13, 33), (13, 34), (14, 34), (14, 35), (15, 35), (15, 36), (16, 36), (17, 36), (18, 36), (19, 36), (19, 37), (20, 37), (21, 37)]"
ORD_602,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (4, 11), (4, 12), (5, 12), (6, 12), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (8, 16), (9, 16), (10, 16), (10, 17), (10, 18), (11, 18), (11, 19), (12, 19), (12, 20), (12, 21), (12, 22), (12, 23), (13, 23), (14, 23), (15, 23), (15, 24), (16, 24), (16, 25), (16, 26), (17, 26), (17, 27), (17, 28), (17, 29), (17, 30), (17, 31), (17, 32), (17, 33), (17, 34), (18, 34), (19, 34), (20, 34), (21, 34), (22, 34), (23, 34), (23, 35), (23, 36), (23, 37), (24, 37), (24, 38), (25, 38), (25, 39), (26, 39), (27, 39), (27, 40)]"
ORD_603,"[(31, 0), (30, 0), (29, 0), (28, 0), (27, 0), (26, 0), (25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (19, 1), (18, 1), (18, 2), (17, 2), (16, 2), (15, 2), (14, 2), (14, 3), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (8, 3), (7, 3), (6, 3), (5, 3), (4, 3), (3, 3), (2, 3), (2, 4), (1, 4), (0, 4)]"
ORD_604,"[(15, 28), (15, 29), (16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (21, 30), (22, 30), (22, 29), (23, 29), (24, 29), (25, 29), (25, 30), (26, 30), (27, 30), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (32, 29), (33, 29), (34, 29), (34, 28), (35, 28), (36, 28), (36, 27), (37, 27), (38, 27)]"
ORD_605,"[(10, 22), (10, 21), (11, 21), (12, 21), (13, 21), (14, 21), (15, 21)]"
ORD_606,"[(3, 3), (3, 4), (3, 5), (4, 5), (5, 5), (5, 6), (6, 6), (7, 6), (8, 6), (8, 7)]"
ORD_607,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (3, 24), (3, 25), (3, 26), (3, 27), (2, 27), (2, 28), (1, 28), (0, 28)]"
ORD_608,"[(32, 23), (31, 23), (31, 22), (31, 21), (31, 20), (30, 20), (29, 20), (29, 19), (29, 18), (29, 17), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (23, 15), (23, 14), (22, 14), (22, 13), (21, 13), (21, 12), (21, 11), (20, 11), (20, 10), (20, 9), (19, 9), (19, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_609,"[(34, 10), (34, 9), (33, 9), (32, 9), (32, 8), (31, 8), (30, 8), (29, 8), (29, 9), (28, 9), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (22, 8), (21, 8), (20, 8), (19, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_610,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (3, 24)]"
ORD_611,"[(45, 18), (45, 17), (44, 17), (44, 16), (43, 16), (42, 16), (41, 16), (41, 15), (41, 14), (40, 14), (39, 14), (39, 13), (38, 13), (37, 13), (37, 12), (36, 12), (35, 12), (34, 12), (34, 11), (33, 11), (32, 11), (31, 11), (30, 11), (29, 11), (28, 11), (28, 10), (28, 9), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (22, 8), (21, 8), (20, 8), (19, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_612,"[(39, 34), (38, 34), (37, 34), (37, 33), (36, 33), (35, 33), (35, 32), (35, 31), (35, 30), (34, 30), (34, 29), (33, 29), (32, 29), (31, 29), (30, 29), (29, 29), (28, 29), (27, 29), (27, 30), (26, 30), (25, 30), (25, 29), (24, 29), (23, 29), (22, 29), (22, 30), (21, 30), (20, 30), (20, 31), (19, 31), (18, 31), (17, 31), (16, 31), (15, 31), (14, 31), (14, 32), (13, 32), (13, 33), (12, 33), (12, 34), (11, 34), (10, 34), (9, 34), (8, 34), (7, 34), (6, 34), (5, 34), (4, 34), (4, 33)]"
ORD_613,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (20, 3), (21, 3), (22, 3), (22, 4), (23, 4), (24, 4), (24, 3), (24, 2), (25, 2), (26, 2), (27, 2), (28, 2), (28, 1)]"
ORD_614,"[(8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0), (16, 0), (17, 0), (18, 0), (19, 0), (20, 0)]"
ORD_615,"[(0, 39), (0, 40), (1, 40), (2, 40), (3, 40), (4, 40), (4, 39), (4, 38), (4, 37), (4, 36), (4, 35), (4, 34), (4, 33), (4, 32), (5, 32), (5, 31), (5, 30), (5, 29), (5, 28), (6, 28), (6, 27), (6, 26)]"
ORD_616,"[(38, 0), (37, 0), (37, 1), (36, 1), (35, 1), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (30, 0), (29, 0), (28, 0), (27, 0), (26, 0), (25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (19, 1), (18, 1), (18, 2), (17, 2), (16, 2), (15, 2), (14, 2), (14, 3), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_617,"[(20, 6), (20, 7), (20, 8), (21, 8), (22, 8), (22, 9), (23, 9), (24, 9), (25, 9), (26, 9), (27, 9), (28, 9), (29, 9), (29, 8), (30, 8), (31, 8), (31, 7), (32, 7), (33, 7), (34, 7), (35, 7), (35, 6), (36, 6), (37, 6), (38, 6), (38, 5), (38, 4), (38, 3), (38, 2), (39, 2), (40, 2), (41, 2), (41, 1), (42, 1), (43, 1), (43, 0), (44, 0)]"
ORD_618,"[(0, 25), (1, 25), (2, 25), (2, 24), (2, 23), (2, 22), (2, 21), (2, 20), (2, 19), (2, 18), (3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13), (4, 13), (4, 12), (5, 12), (6, 12), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (11, 9), (12, 9), (12, 8), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (18, 3), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (31, 0)]"
ORD_619,"[(0, 17), (0, 16), (1, 16), (1, 15), (2, 15), (3, 15), (3, 14), (3, 13), (4, 13), (4, 12), (5, 12), (6, 12), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (11, 9), (12, 9), (12, 8), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (18, 3), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0)]"
ORD_620,"[(36, 7), (35, 7), (34, 7), (33, 7), (32, 7), (31, 7), (31, 8), (30, 8), (29, 8), (29, 9), (28, 9), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (22, 8), (21, 8), (20, 8), (19, 8), (18, 8), (17, 8), (17, 9), (16, 9), (16, 10), (15, 10), (15, 9), (14, 9), (13, 9), (12, 9), (11, 9), (10, 9), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5)]"
ORD_621,"[(16, 7), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (18, 3), (18, 2), (18, 1), (18, 0), (17, 0)]"
ORD_622,"[(25, 15), (26, 15), (27, 15), (28, 15), (29, 15), (30, 15), (30, 14), (31, 14), (32, 14), (33, 14), (34, 14), (35, 14), (36, 14), (37, 14), (38, 14), (39, 14), (40, 14), (41, 14), (42, 14)]"
ORD_623,"[(45, 0), (44, 0), (43, 0), (43, 1), (42, 1), (41, 1), (41, 2), (40, 2), (39, 2), (38, 2), (38, 3), (38, 4), (38, 5), (38, 6), (37, 6), (36, 6), (35, 6), (35, 7), (34, 7), (33, 7), (32, 7), (31, 7), (31, 8), (30, 8), (29, 8), (29, 9), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13), (27, 13), (27, 14), (27, 15), (26, 15), (26, 16), (25, 16), (24, 16), (24, 17), (23, 17), (23, 18), (23, 19), (23, 20), (22, 20), (22, 21), (21, 21), (20, 21), (19, 21), (18, 21), (18, 22), (17, 22), (17, 23), (17, 24), (16, 24), (16, 25), (16, 26), (17, 26), (17, 27), (17, 28), (17, 29), (17, 30), (16, 30), (16, 31), (15, 31), (14, 31), (14, 32), (13, 32), (13, 33), (12, 33), (12, 34), (11, 34), (10, 34), (9, 34), (8, 34), (7, 34), (7, 35), (7, 36), (6, 36), (5, 36), (4, 36), (4, 37), (4, 38), (4, 39), (4, 40), (3, 40), (2, 40), (1, 40), (0, 40), (0, 39)]"
ORD_624,"[(38, 20), (37, 20), (36, 20), (35, 20), (34, 20), (33, 20), (32, 20), (32, 19), (31, 19), (30, 19), (29, 19), (28, 19), (27, 19), (26, 19), (26, 20), (25, 20), (24, 20), (23, 20), (22, 20), (22, 21), (21, 21), (20, 21), (19, 21), (18, 21), (18, 22), (17, 22), (17, 23), (17, 24), (16, 24)]"
ORD_625,"[(26, 7), (26, 6), (26, 5), (26, 4), (26, 3), (26, 2), (27, 2), (28, 2), (28, 1), (29, 1), (29, 0)]"
ORD_626,"[(39, 32), (39, 33), (38, 33), (37, 33), (36, 33), (35, 33), (35, 32), (35, 31), (35, 30), (34, 30), (34, 29), (33, 29), (32, 29), (31, 29), (30, 29), (29, 29), (28, 29), (27, 29), (27, 30), (26, 30), (25, 30), (25, 29), (24, 29), (23, 29), (22, 29), (22, 28), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (13, 23), (12, 23), (12, 22), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16)]"
ORD_627,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (3, 24), (3, 25), (3, 26), (3, 27), (4, 27), (4, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (4, 34), (4, 35), (4, 36), (4, 37), (4, 38), (4, 39), (4, 40), (3, 40), (2, 40), (1, 40), (0, 40), (0, 39)]"
ORD_628,"[(0, 20), (1, 20), (2, 20), (2, 21), (2, 22), (2, 23), (2, 24), (2, 25), (3, 25), (3, 26), (3, 27), (4, 27), (4, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (5, 33)]"
ORD_629,"[(35, 31), (35, 30), (34, 30), (34, 29), (33, 29), (32, 29), (31, 29), (30, 29), (29, 29), (28, 29), (27, 29), (27, 30), (26, 30), (25, 30), (25, 29), (24, 29), (23, 29), (22, 29), (22, 28), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (10, 22), (9, 22), (9, 21), (8, 21), (7, 21), (6, 21), (5, 21), (4, 21), (3, 21), (2, 21)]"
ORD_630,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 18), (2, 18), (2, 19), (2, 20), (2, 21), (1, 21), (1, 22), (0, 22)]"
ORD_631,"[(30, 13), (29, 13), (29, 12), (28, 12), (28, 11), (28, 10), (28, 9), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (22, 8), (21, 8), (20, 8), (19, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (14, 3), (14, 2), (13, 2), (13, 1), (13, 0), (12, 0)]"
ORD_632,"[(15, 0), (16, 0), (17, 0), (18, 0), (18, 1), (18, 2), (18, 3), (17, 3), (17, 4), (17, 5), (17, 6), (17, 7), (18, 7), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (22, 9), (23, 9), (24, 9), (25, 9), (26, 9), (27, 9), (28, 9), (28, 10), (28, 11), (28, 12), (29, 12), (30, 12), (31, 12), (31, 13), (32, 13), (32, 14), (33, 14), (33, 15), (33, 16), (34, 16), (35, 16), (36, 16), (37, 16), (38, 16), (38, 17), (38, 18)]"
ORD_633,"[(0, 2), (0, 1), (0, 0)]"
ORD_634,"[(33, 0), (34, 0)]"
ORD_635,"[(2, 16), (2, 15), (1, 15), (1, 16), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20)]"
ORD_636,"[(24, 0), (24, 1), (24, 2), (24, 3), (24, 4), (25, 4), (25, 5), (25, 6), (25, 7), (25, 8), (25, 9), (25, 10), (25, 11), (25, 12), (26, 12), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (28, 16), (29, 16), (29, 17), (29, 18), (29, 19), (30, 19), (31, 19), (32, 19), (32, 20), (32, 21), (33, 21), (33, 22), (33, 23), (33, 24), (33, 25), (34, 25), (34, 26), (34, 27), (34, 28), (35, 28), (36, 28), (37, 28), (37, 29), (38, 29), (38, 30), (39, 30), (40, 30), (41, 30), (42, 30), (43, 30), (43, 31), (44, 31), (44, 32)]"
ORD_637,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (3, 24), (3, 25), (3, 26), (3, 27), (4, 27), (4, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (4, 34), (4, 35), (4, 36), (4, 37), (4, 38), (4, 39), (4, 40), (3, 40), (2, 40), (1, 40), (0, 40), (0, 39)]"
ORD_638,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0)]"
ORD_639,"[(0, 0)]"
ORD_640,"[(25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (19, 1), (18, 1), (18, 2), (17, 2), (16, 2), (15, 2), (14, 2), (14, 3), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_641,"[(5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (4, 12), (4, 13), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 18), (2, 18), (2, 19), (2, 20), (2, 21), (1, 21), (1, 22), (1, 23), (0, 23), (0, 24)]"
ORD_642,"[(0, 18), (1, 18), (2, 18), (3, 18), (3, 19), (4, 19), (4, 20), (5, 20), (5, 21), (6, 21), (7, 21), (8, 21), (9, 21), (9, 22), (10, 22), (10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (15, 23), (15, 24), (16, 24), (17, 24), (18, 24), (18, 25), (19, 25), (20, 25), (21, 25), (21, 26), (22, 26), (22, 27), (22, 28), (22, 29), (23, 29), (24, 29), (25, 29), (25, 30), (26, 30), (26, 31)]"
ORD_643,"[(14, 0), (13, 0), (13, 1), (13, 2), (12, 2), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_644,"[(40, 32), (39, 32), (39, 33), (38, 33), (38, 32), (37, 32), (36, 32), (36, 31), (36, 30), (36, 29), (36, 28), (35, 28), (34, 28), (34, 27), (34, 26), (34, 25), (33, 25), (33, 24), (33, 23), (33, 22), (33, 21), (32, 21), (32, 20), (32, 19), (31, 19), (30, 19), (29, 19), (29, 18), (29, 17), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (23, 15), (23, 14), (22, 14), (22, 13), (21, 13), (21, 12), (21, 11), (20, 11), (20, 10), (20, 9), (19, 9), (19, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (14, 3), (14, 2), (14, 1), (14, 0)]"
